date	time	Temperature	Relative_humidity	PPFD
2013/4/22	23	6.8	83	0.00 
2013/4/23	0	6.9	85	0.00 
2013/4/23	1	6.7	94	0.00 
2013/4/23	2	6.9	95.2	0.00 
2013/4/23	3	7	94.4	0.00 
2013/4/23	4	6.8	92.9	0.23 
2013/4/23	5	6.5	92.5	16.09 
2013/4/23	6	6.4	92.8	79.74 
2013/4/23	7	6.4	93.4	188.22 
2013/4/23	8	7	91.9	361.26 
2013/4/23	9	8	87.8	678.17 
2013/4/23	10	9.2	81.8	883.39 
2013/4/23	11	10	74.8	1064.48 
2013/4/23	12	11.2	59.8	1361.86 
2013/4/23	13	11.8	54.7	1220.30 
2013/4/23	14	11.4	58.6	1323.48 
2013/4/23	15	10.7	63.2	710.81 
2013/4/23	16	10.1	63.9	611.07 
2013/4/23	17	9.4	67.4	405.39 
2013/4/23	18	8.8	65.7	216.02 
2013/4/23	19	8.2	65	61.36 
2013/4/23	20	7.6	71.1	0.23 
2013/4/23	21	6.9	78.8	0.00 
2013/4/23	22	5.8	84.1	0.00 
2013/4/23	23	5	89.8	0.00 
2013/4/24	0	4.4	92.7	0.00 
2013/4/24	1	3.9	94.8	0.00 
2013/4/24	2	4.1	95	0.00 
2013/4/24	3	3.9	94.8	0.00 
2013/4/24	4	3.7	95.4	0.46 
2013/4/24	5	3.5	96.2	46.88 
2013/4/24	6	4.3	96.6	314.15 
2013/4/24	7	6.2	91.5	644.62 
2013/4/24	8	8.6	81.2	997.84 
2013/4/24	9	11	69	1270.63 
2013/4/24	10	12.6	59.5	1327.16 
2013/4/24	11	12.6	56.8	726.20 
2013/4/24	12	11.9	60.3	489.04 
2013/4/24	13	11.4	68.4	606.93 
2013/4/24	14	11.1	74.7	392.06 
2013/4/24	15	9.6	84.5	226.13 
2013/4/24	16	8.7	91.4	159.26 
2013/4/24	17	8	94.8	53.09 
2013/4/24	18	7.4	95.7	29.42 
2013/4/24	19	7	96.4	10.34 
2013/4/24	20	6.5	93.9	0.69 
2013/4/24	21	5.8	91.9	0.00 
2013/4/24	22	5	92.9	0.00 
2013/4/24	23	4.7	94	0.00 
2013/4/25	0	4.3	93.5	0.00 
2013/4/25	1	4	93.7	0.00 
2013/4/25	2	2.9	95.9	0.00 
2013/4/25	3	2.6	97.5	0.00 
2013/4/25	4	2.4	98.2	0.92 
2013/4/25	5	2.3	98.8	53.32 
2013/4/25	6	3.1	99.2	186.38 
2013/4/25	7	4.5	99.4	553.39 
2013/4/25	8	5.7	96.5	537.07 
2013/4/25	9	6.6	86	562.58 
2013/4/25	10	7.6	76.2	1192.26 
2013/4/25	11	8.9	66.6	1492.62 
2013/4/25	12	9.6	63.9	1039.21 
2013/4/25	13	10.2	59.8	1225.12 
2013/4/25	14	10.6	57.8	1146.53 
2013/4/25	15	11	53.5	850.07 
2013/4/25	16	10.2	55.2	218.09 
2013/4/25	17	8.7	73.8	76.99 
2013/4/25	18	7.8	86.1	31.71 
2013/4/25	19	6.8	90	7.58 
2013/4/25	20	7	92.8	0.46 
2013/4/25	21	7.2	95.1	0.00 
2013/4/25	22	8.2	97.6	0.00 
2013/4/25	23	8.9	98.2	0.23 
2013/4/26	0	7.9	98	0.00 
2013/4/26	1	6.3	97.5	0.23 
2013/4/26	2	5.9	97.9	0.00 
2013/4/26	3	5.4	96.5	0.23 
2013/4/26	4	4.6	94.4	0.92 
2013/4/26	5	4.1	93.8	15.40 
2013/4/26	6	4.1	92.2	118.58 
2013/4/26	7	4.5	90	341.50 
2013/4/26	8	5.3	86.8	512.94 
2013/4/26	9	6.3	82.7	873.74 
2013/4/26	10	7.1	78.6	1200.99 
2013/4/26	11	7.7	75	1228.11 
2013/4/26	12	8.5	70.2	1317.97 
2013/4/26	13	8.9	67.6	1179.85 
2013/4/26	14	8.8	68.4	746.66 
2013/4/26	15	8.6	69.8	581.65 
2013/4/26	16	8	73.9	634.74 
2013/4/26	17	7.8	73.6	750.10 
2013/4/26	18	7.2	76	422.85 
2013/4/26	19	5.7	84	97.90 
2013/4/26	20	5.3	84.2	3.22 
2013/4/26	21	5.2	83.9	0.00 
2013/4/26	22	4.7	81.3	0.00 
2013/4/26	23	4.5	84.1	0.00 
2013/4/27	0	3.9	88.3	0.00 
2013/4/27	1	3.9	90.9	0.00 
2013/4/27	2	3.8	93.5	0.00 
2013/4/27	3	3.7	94.2	0.00 
2013/4/27	4	3.6	95	0.69 
2013/4/27	5	3.5	94.8	51.71 
2013/4/27	6	4.4	92.4	236.48 
2013/4/27	7	5.4	85.8	648.99 
2013/4/27	8	6.4	80.4	1038.75 
2013/4/27	9	7.3	75	1323.48 
2013/4/27	10	8	71.4	1180.08 
2013/4/27	11	8.2	68.6	1220.30 
2013/4/27	12	8.6	68.5	1214.55 
2013/4/27	13	9.3	64.2	1603.16 
2013/4/27	14	9.4	63.1	1328.54 
2013/4/27	15	9.2	64.1	1068.62 
2013/4/27	16	6.4	72.2	130.07 
2013/4/27	17	5.3	79	171.21 
2013/4/27	18	6.2	71.9	208.90 
2013/4/27	19	6.1	72.5	73.08 
2013/4/27	20	5.1	85.6	0.46 
2013/4/27	21	4.6	90.1	0.00 
2013/4/27	22	4.4	89.7	0.00 
2013/4/27	23	3.6	93.2	0.00 
2013/4/28	0	2.8	95.2	0.00 
2013/4/28	1	2.4	96.5	0.00 
2013/4/28	2	1.9	97.3	0.00 
2013/4/28	3	1.1	98	0.00 
2013/4/28	4	1.1	98.5	1.84 
2013/4/28	5	2.3	98.8	55.38 
2013/4/28	6	3	98.5	275.54 
2013/4/28	7	4.3	91	676.56 
2013/4/28	8	5.3	80.8	977.62 
2013/4/28	9	5.9	75.6	959.23 
2013/4/28	10	7	66.4	1272.69 
2013/4/28	11	8.5	58.5	1702.44 
2013/4/28	12	9.4	52.4	1830.68 
2013/4/28	13	9.6	48.9	1775.06 
2013/4/28	14	9.7	49.1	1566.39 
2013/4/28	15	9.6	44.9	1363.01 
2013/4/28	16	9.4	43.4	1080.34 
2013/4/28	17	8.4	52.8	528.80 
2013/4/28	18	7.6	57.6	209.59 
2013/4/28	19	6.5	61.9	50.33 
2013/4/28	20	5.2	65.2	0.69 
2013/4/28	21	4.2	64.7	0.00 
2013/4/28	22	3.6	70	0.00 
2013/4/28	23	3.9	75.5	0.00 
2013/4/29	0	4.7	76.2	0.00 
2013/4/29	1	5.1	76.7	0.00 
2013/4/29	2	5.2	76.2	0.00 
2013/4/29	3	5	77.4	0.00 
2013/4/29	4	4.7	81.1	0.69 
2013/4/29	5	5	82.1	45.50 
2013/4/29	6	5	84.7	70.55 
2013/4/29	7	5	90.5	140.18 
2013/4/29	8	5.5	91.8	309.10 
2013/4/29	9	5.8	92.9	236.25 
2013/4/29	10	7.2	87.7	770.79 
2013/4/29	11	8	75.9	971.18 
2013/4/29	12	8.4	66.9	974.40 
2013/4/29	13	8.9	63.1	1049.32 
2013/4/29	14	8.2	64.5	556.14 
2013/4/29	15	7.6	68.6	415.96 
2013/4/29	16	7.6	69	363.56 
2013/4/29	17	7.4	71.4	276.23 
2013/4/29	18	7	74.7	150.76 
2013/4/29	19	6.6	78.9	39.07 
2013/4/29	20	6.1	83.6	1.38 
2013/4/29	21	5.6	86.2	0.00 
2013/4/29	22	5.1	89.2	0.00 
2013/4/29	23	4.9	90	0.00 
2013/4/30	0	4.7	91.4	0.00 
2013/4/30	1	4.8	91.2	0.00 
2013/4/30	2	5	90.8	0.00 
2013/4/30	3	4.8	91	0.00 
2013/4/30	4	4.4	92.2	2.76 
2013/4/30	5	4.4	92.4	69.63 
2013/4/30	6	5.3	89.7	201.08 
2013/4/30	7	6.2	84.6	313.92 
2013/4/30	8	7	76.8	541.66 
2013/4/30	9	7.6	74.4	667.83 
2013/4/30	10	7.8	72.6	751.48 
2013/4/30	11	8.4	70	1104.70 
2013/4/30	12	8.4	69.9	1165.14 
2013/4/30	13	8.2	69.4	967.96 
2013/4/30	14	8.4	66.2	1330.38 
2013/4/30	15	8.6	63.7	1022.66 
2013/4/30	16	8	65.3	916.95 
2013/4/30	17	7.4	66.5	521.90 
2013/4/30	18	6.7	66.8	315.30 
2013/4/30	19	5.8	69.1	99.51 
2013/4/30	20	4.6	72.5	2.30 
2013/4/30	21	3.6	78.1	0.00 
2013/4/30	22	3	84.8	0.00 
2013/4/30	23	2.4	89.2	0.00 
2013/5/1	0	1.9	92.4	0.00 
2013/5/1	1	1.7	93.3	0.00 
2013/5/1	2	1.4	94.5	0.00 
2013/5/1	3	1	95.4	0.00 
2013/5/1	4	0.6	96.2	3.45 
2013/5/1	5	0.3	97	102.27 
2013/5/1	6	1.8	97.4	468.58 
2013/5/1	7	4.2	91.7	751.94 
2013/5/1	8	5.7	79.2	1166.98 
2013/5/1	9	6.7	68	1217.77 
2013/5/1	10	7.9	58.8	1710.71 
2013/5/1	11	9	52.8	1765.18 
2013/5/1	12	9.6	48	1523.19 
2013/5/1	13	10.5	44.5	1701.52 
2013/5/1	14	10.9	44	1561.34 
2013/5/1	15	11	44.6	1357.72 
2013/5/1	16	10.8	41.6	1087.70 
2013/5/1	17	9.9	33.1	743.67 
2013/5/1	18	8.8	33.7	395.73 
2013/5/1	19	7.2	41.5	112.38 
2013/5/1	20	5.1	49.4	1.38 
2013/5/1	21	3.7	59.4	0.00 
2013/5/1	22	2.5	68.2	0.00 
2013/5/1	23	1.6	77.9	0.00 
2013/5/2	0	1.9	81.2	0.00 
2013/5/2	1	1.8	83.4	0.00 
2013/5/2	2	1.6	87.3	0.00 
2013/5/2	3	2.6	89.2	0.00 
2013/5/2	4	3.5	90.3	4.37 
2013/5/2	5	3.6	90.9	57.45 
2013/5/2	6	4.3	91.7	326.79 
2013/5/2	7	5.6	85.8	538.91 
2013/5/2	8	6.8	70.2	1133.43 
2013/5/2	9	7.8	61.4	1428.05 
2013/5/2	10	8.3	56.6	1656.48 
2013/5/2	11	8.8	48.7	1800.80 
2013/5/2	12	9.5	44.4	1851.36 
2013/5/2	13	10	42	1803.56 
2013/5/2	14	10.1	41.8	1656.94 
2013/5/2	15	10.2	39.1	1418.85 
2013/5/2	16	9.9	37.8	1121.94 
2013/5/2	17	9.5	40.7	782.97 
2013/5/2	18	8.6	48.6	411.59 
2013/5/2	19	7.3	50.7	120.42 
2013/5/2	20	5.7	56.3	2.07 
2013/5/2	21	4.2	64.3	0.00 
2013/5/2	22	2.8	72.3	0.00 
2013/5/2	23	1	80.3	0.00 
2013/5/3	0	0.6	83.9	0.00 
2013/5/3	1	-0.1	85.8	0.00 
2013/5/3	2	-0.9	89.3	0.00 
2013/5/3	3	-0.7	89.6	0.00 
2013/5/3	4	-0.5	87.7	6.43 
2013/5/3	5	0	86.7	122.72 
2013/5/3	6	2.8	83.9	443.77 
2013/5/3	7	5.6	79.3	777.91 
2013/5/3	8	8.2	67.4	1110.91 
2013/5/3	9	10.1	58.4	1403.69 
2013/5/3	10	11.6	49.1	1629.13 
2013/5/3	11	12.4	43.6	1536.98 
2013/5/3	12	13.4	38.4	1823.78 
2013/5/3	13	14.1	34.8	1760.81 
2013/5/3	14	14.9	31.2	1608.68 
2013/5/3	15	15.4	31.5	1365.54 
2013/5/3	16	15.6	33.9	1057.59 
2013/5/3	17	14.8	35.8	712.18 
2013/5/3	18	13.8	39.9	317.14 
2013/5/3	19	12.2	46.4	45.73 
2013/5/3	20	10.5	51.9	0.92 
2013/5/3	21	8.9	56.8	0.00 
2013/5/3	22	8	60.3	0.00 
2013/5/3	23	6.8	68	0.00 
2013/5/4	0	6.2	70.1	0.00 
2013/5/4	1	5.3	71.4	0.00 
2013/5/4	2	4.3	76	0.00 
2013/5/4	3	4.9	75	0.00 
2013/5/4	4	5.6	73.4	7.58 
2013/5/4	5	5.8	73.6	163.40 
2013/5/4	6	7.5	70.8	268.42 
2013/5/4	7	9.7	69.8	591.53 
2013/5/4	8	11.4	64	725.05 
2013/5/4	9	13.3	53.9	1128.60 
2013/5/4	10	14.3	53.2	1019.44 
2013/5/4	11	15.1	52.2	1454.70 
2013/5/4	12	15.7	49.9	1387.83 
2013/5/4	13	15.1	52.3	751.71 
2013/5/4	14	14.9	53.5	1163.76 
2013/5/4	15	14.8	52.8	1025.19 
2013/5/4	16	13.9	61.4	819.05 
2013/5/4	17	12.3	69.8	305.88 
2013/5/4	18	11.3	74.5	125.02 
2013/5/4	19	10.4	78.8	38.61 
2013/5/4	20	9.2	83.7	4.83 
2013/5/4	21	8.6	87	0.00 
2013/5/4	22	8.3	88.2	0.00 
2013/5/4	23	8.1	89.9	0.00 
2013/5/5	0	7.3	87.6	0.00 
2013/5/5	1	6.1	88.3	0.00 
2013/5/5	2	5.1	90.1	0.00 
2013/5/5	3	4.2	90.8	0.00 
2013/5/5	4	3.6	93.6	9.42 
2013/5/5	5	4.3	95.8	158.80 
2013/5/5	6	5.5	94.4	375.74 
2013/5/5	7	6.2	95.8	317.60 
2013/5/5	8	8	91	794.69 
2013/5/5	9	10.5	79.3	1401.39 
2013/5/5	10	12.3	67.7	1611.90 
2013/5/5	11	13.3	59.2	1536.98 
2013/5/5	12	13.7	55.9	1344.85 
2013/5/5	13	14	52.6	916.72 
2013/5/5	14	14.3	51.4	787.79 
2013/5/5	15	14.4	50.5	765.04 
2013/5/5	16	14.4	49.2	615.20 
2013/5/5	17	14.4	49.3	660.94 
2013/5/5	18	14	49.2	394.82 
2013/5/5	19	12.8	54.1	126.63 
2013/5/5	20	11	60	5.06 
2013/5/5	21	9.6	67.5	0.00 
2013/5/5	22	8.5	73.2	0.00 
2013/5/5	23	7.3	78.7	0.00 
2013/5/6	0	6.7	81.8	0.00 
2013/5/6	1	6.2	84	0.00 
2013/5/6	2	5.6	85.3	0.00 
2013/5/6	3	4.6	87.7	0.00 
2013/5/6	4	4.1	88.9	10.34 
2013/5/6	5	4.6	91	156.04 
2013/5/6	6	6.9	84.9	463.30 
2013/5/6	7	9.2	76.5	800.66 
2013/5/6	8	12	64	1128.83 
2013/5/6	9	14.2	54.2	1428.05 
2013/5/6	10	15.6	48.7	1647.52 
2013/5/6	11	16.5	45.5	1731.40 
2013/5/6	12	17.2	42.7	1564.09 
2013/5/6	13	18	39.7	1791.61 
2013/5/6	14	18.7	40.2	1538.59 
2013/5/6	15	19	37.8	825.71 
2013/5/6	16	18.8	36.8	589.47 
2013/5/6	17	18	44.8	635.20 
2013/5/6	18	16.7	53.2	346.56 
2013/5/6	19	15.1	57.7	166.15 
2013/5/6	20	13	61.5	9.88 
2013/5/6	21	11.5	66.3	0.00 
2013/5/6	22	10.2	72.8	0.00 
2013/5/6	23	9.2	74.3	0.00 
2013/5/7	0	8.7	77.7	0.00 
2013/5/7	1	7.1	83.6	0.00 
2013/5/7	2	6.2	89.6	0.00 
2013/5/7	3	5.7	92.1	0.00 
2013/5/7	4	4.9	93.2	12.18 
2013/5/7	5	5.7	94.2	163.40 
2013/5/7	6	8.4	90.8	455.26 
2013/5/7	7	11.1	78.2	774.92 
2013/5/7	8	13.8	65.5	1105.85 
2013/5/7	9	15.7	56	1397.25 
2013/5/7	10	17	52.2	1609.83 
2013/5/7	11	17.9	49.9	1745.65 
2013/5/7	12	18.8	44.9	1791.15 
2013/5/7	13	19.1	46.4	1723.58 
2013/5/7	14	19	46.2	1551.68 
2013/5/7	15	19	43.9	1378.64 
2013/5/7	16	19	39.6	1095.74 
2013/5/7	17	18.5	38.4	663.69 
2013/5/7	18	16.7	46.7	234.87 
2013/5/7	19	15.3	49.5	94.45 
2013/5/7	20	13.2	57.2	7.81 
2013/5/7	21	11.1	68.9	0.00 
2013/5/7	22	10.1	71.9	0.00 
2013/5/7	23	9.1	77.3	0.00 
2013/5/8	0	8.5	84	0.00 
2013/5/8	1	8.9	84.6	0.00 
2013/5/8	2	9.3	84.5	0.00 
2013/5/8	3	9.9	84.5	0.00 
2013/5/8	4	10.5	83.5	2.30 
2013/5/8	5	11	83.4	12.87 
2013/5/8	6	10.8	87.2	27.58 
2013/5/8	7	10.5	91.3	112.61 
2013/5/8	8	10.6	93.4	142.71 
2013/5/8	9	11.6	94.6	221.08 
2013/5/8	10	11.9	94.6	148.46 
2013/5/8	11	12.2	94	419.18 
2013/5/8	12	12.6	93.5	395.28 
2013/5/8	13	13.3	92.4	418.95 
2013/5/8	14	13.9	91.8	350.92 
2013/5/8	15	14.1	93	386.54 
2013/5/8	16	15.8	88.6	712.41 
2013/5/8	17	16.2	85.5	308.87 
2013/5/8	18	15.9	86.7	68.02 
2013/5/8	19	14.8	90.2	4.60 
2013/5/8	20	13	94.7	1.15 
2013/5/8	21	12.6	95.6	0.00 
2013/5/8	22	11.9	95.1	0.00 
2013/5/8	23	11.7	96	0.00 
2013/5/9	0	11.6	95.5	0.00 
2013/5/9	1	11.8	95.4	0.00 
2013/5/9	2	11.9	95.6	0.00 
2013/5/9	3	12	96.2	0.00 
2013/5/9	4	12.2	94.9	6.89 
2013/5/9	5	11.9	95.4	65.73 
2013/5/9	6	12.6	95.3	268.19 
2013/5/9	7	13.8	93.3	484.44 
2013/5/9	8	14	91.8	311.39 
2013/5/9	9	14.2	91	211.89 
2013/5/9	10	15.2	87.2	1029.55 
2013/5/9	11	16.7	77.2	1395.41 
2013/5/9	12	17.6	68.8	1730.25 
2013/5/9	13	17.6	65.8	1216.16 
2013/5/9	14	16.6	69.2	678.86 
2013/5/9	15	16	72.3	979.00 
2013/5/9	16	15.2	71.6	1082.18 
2013/5/9	17	13.9	70.5	355.98 
2013/5/9	18	12.9	68.6	405.16 
2013/5/9	19	11.2	69.6	160.64 
2013/5/9	20	9.4	76.9	9.88 
2013/5/9	21	8.2	81.9	0.00 
2013/5/9	22	6.8	87.4	0.00 
2013/5/9	23	5.9	90.7	0.00 
2013/5/10	0	5.4	91.2	0.00 
2013/5/10	1	5.1	91.3	0.00 
2013/5/10	2	4.5	90.9	0.00 
2013/5/10	3	4.8	87.7	0.00 
2013/5/10	4	5.2	86.2	13.10 
2013/5/10	5	6.3	81.9	195.34 
2013/5/10	6	8.4	73.2	504.44 
2013/5/10	7	10.4	67	797.44 
2013/5/10	8	12.1	63	865.01 
2013/5/10	9	12.5	67	540.29 
2013/5/10	10	12.7	70.1	426.99 
2013/5/10	11	12.2	70.2	385.16 
2013/5/10	12	11.3	81.1	828.70 
2013/5/10	13	12.3	74.7	1019.44 
2013/5/10	14	12.9	67	963.37 
2013/5/10	15	12.6	66.8	529.03 
2013/5/10	16	11.5	73	333.00 
2013/5/10	17	11.1	73.6	254.63 
2013/5/10	18	10.7	76	226.36 
2013/5/10	19	9.5	86.1	135.36 
2013/5/10	20	9.2	86	7.58 
2013/5/10	21	9.2	85.4	0.00 
2013/5/10	22	8.4	87.5	0.00 
2013/5/10	23	7.7	89	0.00 
2013/5/11	0	7.3	89.9	0.00 
2013/5/11	1	7	93.7	0.00 
2013/5/11	2	7.5	94.6	0.00 
2013/5/11	3	8.3	94.9	0.00 
2013/5/11	4	8.8	94.2	10.57 
2013/5/11	5	8.8	92.6	100.43 
2013/5/11	6	9.4	91.3	482.60 
2013/5/11	7	10.8	86.5	557.52 
2013/5/11	8	11.7	82.9	648.30 
2013/5/11	9	13.3	77	1198.69 
2013/5/11	10	14.4	71.4	950.27 
2013/5/11	11	14.9	68.2	1101.48 
2013/5/11	12	15.3	65.5	1218.23 
2013/5/11	13	15.2	63.8	822.26 
2013/5/11	14	13.8	70	398.72 
2013/5/11	15	12.6	80.6	240.38 
2013/5/11	16	10.7	89.6	116.28 
2013/5/11	17	10.7	90.2	165.69 
2013/5/11	18	10.9	92.6	65.50 
2013/5/11	19	10.7	93.3	28.96 
2013/5/11	20	10.5	93.7	2.53 
2013/5/11	21	10.2	95.6	0.00 
2013/5/11	22	8.7	95.8	0.46 
2013/5/11	23	6.6	95.5	0.46 
2013/5/12	0	5.5	94.4	0.00 
2013/5/12	1	5	95.5	0.00 
2013/5/12	2	4.5	96.4	0.00 
2013/5/12	3	4.4	97.2	0.00 
2013/5/12	4	5.2	97.8	11.03 
2013/5/12	5	6.1	97.9	91.01 
2013/5/12	6	7	97.4	213.03 
2013/5/12	7	7.9	96.1	253.48 
2013/5/12	8	8.6	95.4	254.63 
2013/5/12	9	9.1	95.1	351.38 
2013/5/12	10	10	91.2	527.19 
2013/5/12	11	10.5	83	418.72 
2013/5/12	12	10.8	79.5	1068.39 
2013/5/12	13	10.5	77.4	779.52 
2013/5/12	14	10.8	74.5	742.29 
2013/5/12	15	11.1	73	642.32 
2013/5/12	16	10.5	76.8	219.01 
2013/5/12	17	10.1	78.4	234.87 
2013/5/12	18	10.2	78.2	217.40 
2013/5/12	19	9.7	77.5	74.92 
2013/5/12	20	8.8	82	5.29 
2013/5/12	21	8.4	85.4	0.00 
2013/5/12	22	7.9	86.9	0.00 
2013/5/12	23	7.5	83.9	0.00 
2013/5/13	0	6.9	83.9	0.00 
2013/5/13	1	6.8	84.9	0.00 
2013/5/13	2	6.3	88.9	0.00 
2013/5/13	3	5.7	92.3	0.00 
2013/5/13	4	6	93.5	15.17 
2013/5/13	5	6.5	93.7	138.58 
2013/5/13	6	7.3	93	120.88 
2013/5/13	7	7.8	92.5	203.61 
2013/5/13	8	8.5	89.7	197.64 
2013/5/13	9	9	86.1	208.90 
2013/5/13	10	9.2	86.5	253.48 
2013/5/13	11	9.1	92.7	313.92 
2013/5/13	12	9.3	94	215.56 
2013/5/13	13	9.4	94.6	402.63 
2013/5/13	14	9.6	89.8	424.69 
2013/5/13	15	9.9	76.6	473.41 
2013/5/13	16	10.3	69.9	844.56 
2013/5/13	17	9.9	66.8	570.16 
2013/5/13	18	9	65	336.21 
2013/5/13	19	8	68.5	141.56 
2013/5/13	20	6.8	72.1	17.47 
2013/5/13	21	5.4	80.2	0.00 
2013/5/13	22	4.7	85.6	0.00 
2013/5/13	23	4.3	90.1	0.00 
2013/5/14	0	4	93.1	0.00 
2013/5/14	1	3.6	95.3	0.00 
2013/5/14	2	4	96.4	0.00 
2013/5/14	3	4.2	96.7	0.00 
2013/5/14	4	4.4	96.7	5.06 
2013/5/14	5	4.7	96	86.41 
2013/5/14	6	5.3	94.5	248.20 
2013/5/14	7	6	91.3	404.70 
2013/5/14	8	7.3	84.6	970.95 
2013/5/14	9	8.8	75.8	1206.05 
2013/5/14	10	9.9	66.5	1438.85 
2013/5/14	11	9.8	66.1	933.26 
2013/5/14	12	11.6	54.6	1738.52 
2013/5/14	13	11.3	55.8	970.03 
2013/5/14	14	12	51.1	1445.97 
2013/5/14	15	11.6	52.2	1121.48 
2013/5/14	16	11.9	51.8	1084.71 
2013/5/14	17	11.6	51.9	691.96 
2013/5/14	18	11.2	50	435.03 
2013/5/14	19	10.5	52.3	140.41 
2013/5/14	20	9.4	63.2	15.40 
2013/5/14	21	8.8	67.3	0.00 
2013/5/14	22	8.6	67.8	0.00 
2013/5/14	23	8.3	75.4	0.00 
2013/5/15	0	8.2	80.7	0.00 
2013/5/15	1	8.4	83.9	0.00 
2013/5/15	2	8.6	85	0.00 
2013/5/15	3	8.5	87.7	0.00 
2013/5/15	4	8.4	86.8	8.50 
2013/5/15	5	8.7	87.4	103.41 
2013/5/15	6	9.6	87.5	170.75 
2013/5/15	7	9.7	91	107.55 
2013/5/15	8	10	93	382.41 
2013/5/15	9	11.7	86	697.48 
2013/5/15	10	14.3	74.3	1345.77 
2013/5/15	11	15.6	70.1	1781.50 
2013/5/15	12	16.7	67.1	1744.04 
2013/5/15	13	17	65.6	1205.59 
2013/5/15	14	18.2	62.5	1481.82 
2013/5/15	15	19.4	57.7	1367.38 
2013/5/15	16	19.9	55.5	932.34 
2013/5/15	17	19	58.6	170.29 
2013/5/15	18	16.6	73.8	14.25 
2013/5/15	19	13.9	92.7	5.06 
2013/5/15	20	13.3	96.1	0.46 
2013/5/15	21	13	96.1	0.00 
2013/5/15	22	12.1	96.7	0.00 
2013/5/15	23	11	97	0.23 
2013/5/16	0	10.7	97.2	0.00 
2013/5/16	1	10.6	97.1	0.00 
2013/5/16	2	10.2	97.3	0.00 
2013/5/16	3	10.1	97.8	0.00 
2013/5/16	4	10	98	14.25 
2013/5/16	5	10.1	98	82.27 
2013/5/16	6	10.6	97.9	209.82 
2013/5/16	7	11.3	96.6	326.79 
2013/5/16	8	12.4	91.1	685.53 
2013/5/16	9	13.3	84.5	665.99 
2013/5/16	10	13.7	81.8	888.45 
2013/5/16	11	14.3	73.8	1329.69 
2013/5/16	12	15.2	72.9	1254.77 
2013/5/16	13	15	80	696.56 
2013/5/16	14	15.5	81.4	1199.61 
2013/5/16	15	16.8	79.2	1299.58 
2013/5/16	16	17.8	78.6	958.08 
2013/5/16	17	17.8	75.8	615.43 
2013/5/16	18	16.8	77.3	302.89 
2013/5/16	19	16.2	80.4	88.71 
2013/5/16	20	15.7	79	11.49 
2013/5/16	21	15.7	76.1	0.00 
2013/5/16	22	15.6	75.7	0.00 
2013/5/16	23	15.8	74.8	0.00 
2013/5/17	0	15.5	76.4	0.00 
2013/5/17	1	15.4	77.2	0.00 
2013/5/17	2	14.9	79.3	0.00 
2013/5/17	3	14.6	81	0.23 
2013/5/17	4	14.1	83.2	10.57 
2013/5/17	5	14.2	83.5	42.97 
2013/5/17	6	14.4	84.2	143.17 
2013/5/17	7	14.8	84.9	208.67 
2013/5/17	8	16	82.4	685.76 
2013/5/17	9	16.8	80.4	669.44 
2013/5/17	10	18	78.4	932.57 
2013/5/17	11	17.9	77.8	478.70 
2013/5/17	12	17.6	79.2	295.31 
2013/5/17	13	18.7	77.8	549.71 
2013/5/17	14	21.3	68.2	1190.88 
2013/5/17	15	21.8	65.7	963.14 
2013/5/17	16	22	63.5	1205.13 
2013/5/17	17	21.2	68.7	706.67 
2013/5/17	18	19.8	73	222.69 
2013/5/17	19	18.9	74	139.95 
2013/5/17	20	17.5	75.7	22.75 
2013/5/17	21	17.4	76.4	0.00 
2013/5/17	22	17.6	78.2	0.00 
2013/5/17	23	18	75.6	0.00 
2013/5/18	0	18	74.1	0.00 
2013/5/18	1	17.2	76.1	0.00 
2013/5/18	2	16.6	79.5	0.00 
2013/5/18	3	15.4	83	0.00 
2013/5/18	4	14.6	86.7	36.08 
2013/5/18	5	14.5	87.6	203.38 
2013/5/18	6	15.6	85.9	478.24 
2013/5/18	7	17.2	82	824.79 
2013/5/18	8	18.7	78.6	1136.65 
2013/5/18	9	19.7	77	1408.97 
2013/5/18	10	20.8	74.2	1652.11 
2013/5/18	11	22.4	68.4	1754.61 
2013/5/18	12	23.6	63.6	1783.56 
2013/5/18	13	24.5	55.9	1684.29 
2013/5/18	14	25	53.1	1515.83 
2013/5/18	15	25.2	49.6	1380.71 
2013/5/18	16	25.4	50.3	1102.17 
2013/5/18	17	24.3	57.6	651.74 
2013/5/18	18	22.9	63.5	399.87 
2013/5/18	19	20.9	67.1	116.05 
2013/5/18	20	19	75.2	39.76 
2013/5/18	21	18.3	79.5	0.00 
2013/5/18	22	17.7	80.8	0.00 
2013/5/18	23	16.8	83.9	0.00 
2013/5/19	0	15.3	88.7	0.00 
2013/5/19	1	14.7	88.3	0.00 
2013/5/19	2	14.4	85.2	0.00 
2013/5/19	3	13.8	88.8	0.00 
2013/5/19	4	13.7	92.3	37.46 
2013/5/19	5	14.2	91.2	220.62 
2013/5/19	6	15	89	507.42 
2013/5/19	7	16	87.9	779.06 
2013/5/19	8	17.1	84.1	901.09 
2013/5/19	9	16.6	85.4	447.21 
2013/5/19	10	16.5	85.7	670.13 
2013/5/19	11	17	83.8	788.94 
2013/5/19	12	17.3	83	653.58 
2013/5/19	13	18.1	81	704.83 
2013/5/19	14	17.7	82.2	293.70 
2013/5/19	15	17.9	83	468.36 
2013/5/19	16	17.8	84.7	280.37 
2013/5/19	17	17.6	85	451.81 
2013/5/19	18	17.1	86.3	191.20 
