Time (hour), Direct sunlight (micro mol.m-2.s-1),Diffuse sunlight (micro mol.m-2.s-1),Light at sunlit leaves(micro mol.m-2.s-1),Light at shaded leaves(micro mol.m-2.s-1), Light scattered by leaves(micro mol.m-2.s-1),Solar zenith angle (degree),LAI at sunlit leaves (m2.m-2),LAI at shaded leaves (m2.m-2), Air temperature (oC)
18.900000000000002,491.8625923268101,164.7605233455253,469.590359694137,76.10028583268894,20.083107144246288,71.58384224834266,0.39469774783870304,2.605302252161297,26.772546910333404
19.000000000000004,456.9229014797083,162.86308480274187,439.8469045419302,74.30858335816357,18.936517660036788,72.4812011662652,0.37614390150413746,2.6238560984958625,26.52725214233953
19.100000000000005,422.30717103229705,160.8032624254244,410.2820979807599,72.43636115492222,17.764617571788154,73.3741635931702,0.35756942612554327,2.642430573874457,26.28023050213833
19.200000000000006,388.0817404540213,158.5611466696922,380.94460776729454,70.47921540407748,16.569772136448165,74.26240045143145,0.338991715833312,2.661008284166688,26.031651286022996
19.300000000000008,354.31953493072325,156.11352633124224,351.88775264401585,68.43212469943722,15.35485156016374,75.14558297684442,0.3204275454596298,2.67957245454037,25.78168485777145
19.40000000000001,321.10142478517406,153.4331997624436,323.17044514700234,66.28930531886304,14.123320449977609,76.02338225464105,0.30189300725824575,2.6981069927417543,25.530502531887507
19.50000000000001,288.51792710718263,150.48811499689697,294.8583709332546,64.04402924750846,12.879348187413802,76.89546878571724,0.28340348675388494,2.716596513246115,25.278276456190486
19.600000000000012,256.6713442844073,147.2402914420721,267.0254702136015,61.68839478607568,11.627946152079945,77.76151208218896,0.26497368003596256,2.7350263199640374,25.025179493833708
19.700000000000014,225.6784597116091,143.6444630073635,239.75580470251603,59.21303693322875,10.375139429018098,78.6211802916069,0.24661765002781752,2.7533823499721826,24.77138510483269
19.800000000000015,195.67393992458682,139.64636805060852,213.14591377110852,56.606761831439066,9.128182658211296,79.47413984937116,0.22834891375468686,2.771651086245313,24.517067227184334
19.900000000000016,166.81461962774654,135.18059791474528,187.3077827640142,53.85608706181697,7.895831808679833,80.32005515908934,0.21018054754880422,2.7898194524511957,24.262400157658536
